index,ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Net Income Flag,Equity to Liability
Long-term Liability to Current Assets,0.003186573687148022,0.00994774064824612,0.0006649560005522061,-0.002660225023107551,-0.0028010011211673912,0.005823963465901112,0.007115601049310638,0.007929843376125604,-0.0002971470221215168,0.005600264322381849,-0.007491782231463082,0.013938802211492372,-0.0014022424267867385,-0.0026669266214422085,0.008829997342265134,0.026524336941057044,0.02755898918423822,0.02742369035518766,0.012780812718130039,0.011027221500153256,0.006160463443423191,0.016880714435340713,0.014764815812505702,0.005635594522582108,0.010131452681331768,0.0007471115478288774,-0.0006527499645162015,-0.00574744260652445,-0.0008617753806330988,0.003970174041253496,0.007335274198347938,0.014610020654137497,0.00898739437039386,0.00504078977550495,-0.01962745109994967,0.0003454832295631677,-0.02104907444699243,0.021049074446992475,0.017306953383492443,-0.030843349839341814,-0.005979823671451034,0.017735461567695673,0.01750181255401132,0.0301038119658985,0.01010100416261128,0.010273523033574396,0.01792244267067083,0.008732723661810446,-0.02666511610685728,-0.0035935273085470525,0.023987202127852224,0.04327286914458236,-0.02925021559014765,0.024414181266935835,0.03134500265450377,0.042694737276413146,0.003969108348416778,0.009899645296173069,0.008863452989665024,0.02474763761010432,0.009963685185350709,0.002548558594538558,-0.012242603937253608,0.08243438339479804,0.018086346428853945,0.02432266728644097,1.0,0.014816302329050297,0.01384872483372074,-0.012092652969624328,-0.020391742209761986,-0.021203562354263874,0.013488498193083152,-0.03454494385457216,0.010969796995313467,-0.03850752279442198,0.08243438339479803,0.024322667286440985,-0.07809666918670713,-0.00748753997137468,0.005540579201521786,0.0064230845144808545,-0.011818854021804685,-0.026094487316679765,,0.01610595286468887,-0.002000897509757385,0.007022096656522183,-0.002661398554657627,0.013944119667265619,0.000409431543090946,-0.007122676242167033,-0.01920373912219614,,0.02548646667361866
Retained Earnings to Total Assets,0.7666354192594897,0.8345462067763997,0.782294459518696,0.31593132005854124,0.31258049135113486,0.6311705544592386,0.6994593714420146,0.7031694695461729,0.4213647824529019,0.6947069859234899,0.09544478735687664,0.08753369031730772,0.372994929981099,0.0236064787105568,0.2839202811194981,0.6626816265111595,0.6635801497826075,0.6635005848350336,0.7246315930127468,0.3867009361438406,0.24463061471781739,0.6289584731354819,0.7233605034354847,-0.005889949018542013,0.1931775434395917,0.27277159164110487,0.2729547416989881,0.2759735275800754,0.10065337477319282,0.25808863927477227,0.2560475248959813,0.2657742311504792,0.1336687665295762,0.15330925357925654,0.04526658411510873,-0.3251352922442053,-0.28320215854158315,0.28320215854158326,0.0496427573164554,-0.33432933482115695,-0.02768080431348826,0.6293539432855129,0.7249782029098574,-0.1129037915370579,0.1713693828214248,-0.012974765441279104,-0.06766911545949204,-0.05022232770167988,-0.1431047867350139,0.005064170321234728,0.10407994146550151,0.4544338513914896,-0.07074677481482551,0.27100941610270696,0.1552076228621573,0.10606838557220666,0.1708334820752037,0.13602257531727913,0.06072748047754094,-0.22096977479612978,0.38997604717228007,-0.010872263790146278,-0.022396234756956537,0.051633412970894514,0.2413803359655085,-0.26427273105883387,0.014816302329050297,1.0,0.6395139875261091,-0.3610973731982764,-0.011245939820913499,-0.016708081580241296,0.03773867380600247,-0.014554357393720178,0.11962288345898266,-0.15001420251180822,0.051633412970894535,-0.26427273105883387,-0.17461484135104482,0.15413259428141787,0.12390945756798447,0.40396249647435867,0.16142286993180271,-0.29946301744314646,,0.8538412711870842,-0.009692225015916558,0.07003126417016592,0.3159388445819835,0.7829362932470904,-0.301487916851093,-0.04531639355697559,0.06523018527759387,,0.12780887604056082
Total income/Total expense,0.7074347350459529,0.7401584637355826,0.7107302470374298,0.2768560424863688,0.27332955151557836,0.5142149785246021,0.6405612467076006,0.6374575043348018,0.5146413884356007,0.6278213872861342,0.1870065018953681,0.048418177719791324,0.32737757624784936,0.0676099218653798,0.16669829058956778,0.5940993739026194,0.5940975363785561,0.5941683192753662,0.7516400548814196,0.3262718360988773,0.1403428853962636,0.5820117437500582,0.7530537821042488,0.1361988998060035,0.2237918823798267,0.2742557163020874,0.2738252708600792,0.2797535241463119,0.012594858340667356,0.3277580175508783,0.3872730636941292,0.13872089897345316,0.12272684929528875,0.14313482038362688,0.021256914137641744,-0.24649813655742223,-0.24805582429206072,0.24805582429206072,0.08902655620794374,-0.25629488335842865,-0.005737462436573789,0.5806763263880153,0.7526151309879253,-0.10002838092195623,0.06070281807442707,0.06639856284022085,-0.0692103857500358,-0.11330579539876864,-0.09690099008049641,-0.048025009691672914,0.18314473174394635,0.5372441255138996,-0.005125145471103491,0.18572226426126945,0.06123182298220945,0.038557997641458834,0.13039389617328356,0.12805613236455038,0.07260057614799637,-0.20000308431809374,0.31485206304682356,-0.019157885492922144,-0.001952299419919512,0.005234341417513713,0.16870872991128938,-0.20458979828680351,0.01384872483372074,0.6395139875261091,1.0,-0.3799340024430831,-0.027270442555695034,-0.0315668105053045,0.07974444104037456,-0.058489861957677323,0.15116171079539362,-0.13977945357241095,0.005234341417513699,-0.2045897982868035,-0.15555484980321538,0.1616252286692554,0.13282103575000764,0.2888330824095441,0.15424289007699957,-0.23285529398826693,,0.7330287125475271,0.08291271696905592,0.07679969084087648,0.27685869632212745,0.6505932238635892,-0.2390423839908297,-0.05708849806299024,0.04744328753484938,,0.1460368887534673
Total expense/Assets,-0.24711832657480876,-0.29549653928193786,-0.26601359663368446,0.3495388998497217,0.3513983862215291,-0.20314499517602214,-0.3120497807059196,-0.31516994170339585,-0.307457488665345,-0.2954691696217971,-0.2952608571583062,-0.03955416273254638,-0.0684797233286052,-0.023768302876467414,-0.09825370973827557,-0.2853809527259925,-0.28572157483673083,-0.2859716895930205,-0.2237434152418323,-0.03294592127173023,0.030028194256885653,-0.10169452792864069,-0.22998030916088621,-0.013440620437859534,-0.1002264794129534,-0.16017436735998547,-0.163569627159315,-0.17696201293142413,-0.06465709087456685,-0.06557237949417967,-0.10877404652488436,0.0032926620043651324,0.10410435119122115,0.098562868417314,-0.09907436233613426,0.05381326462143484,-0.0033741138918877154,0.0033741138918877427,0.0688083565250008,-0.050286371803363136,-0.0975931205772035,-0.10122418605989582,-0.22594310261070413,0.03643191932654575,0.2079866175969127,0.012711559746576253,-0.018925046177677426,0.06546189634027387,-0.13986021910494856,0.1662501693267023,-0.16197153042788962,-0.22464347074595709,-0.26056540272459366,0.186707303112797,0.30185405793927006,0.2488702185897558,0.23160919679254904,0.11178108231910351,0.06783524919049426,0.09003454933941002,-0.02031207214568283,-0.08354468125638198,0.01347098511994961,0.21285463092834114,0.1423495508122548,0.07605595886873345,-0.012092652969624328,-0.3610973731982764,-0.3799340024430831,1.0,0.02448067836826093,0.002618436569027909,0.015337673057239447,-0.0028453145328854765,-0.020787622421481654,-0.1837208907704085,0.21285463092834114,0.07605595886873345,-0.10443273678398199,-0.0016702013165248491,0.01388767527316359,-0.0322538791463312,-0.023668242413118195,-0.06762383116803891,,-0.3173903619903487,-0.13076292552308483,-0.0026733272859061808,0.3495354772608803,-0.3333273774611307,0.03589191361377633,-0.0751458853303509,-0.08399999681135793,,0.04071152388497103
Current Asset Turnover Rate,-0.0019147211419845954,-0.008523132731043036,-0.011232008241671138,-0.18762095126928596,-0.18784870955583086,-0.011927413701277976,-0.0022602628475303713,-0.0023028515886085567,0.001936256751463731,-0.002136562836170449,0.1802488748876115,-0.05513911351081231,-0.023528409800811438,-0.01713707763742769,0.06755379495035338,-0.02621088450274419,-0.025979579776741236,-0.026179882196785513,0.0012131369394902545,0.028841395526025077,0.30370490912310877,0.004149965197542783,0.00867955656908996,-0.029500465438690723,-0.01655487750674872,-0.007643998613686879,-0.0035994077279074247,0.0069346560994662625,-0.0032321630340556365,-0.0421838414239945,-0.0035523192901859785,0.02806072360417995,-0.16971705629911496,-0.1553623589550498,0.05650091252630686,0.11204872795111008,0.13721762184876476,-0.13721762184876493,0.009916895129088572,0.065584604393018,0.06367042425175307,0.004698009690528999,0.012298765277673866,0.05342714495512916,0.3587352205569625,0.07602068833852527,-0.2599209496693233,-0.16994458671177082,-0.04024432811760469,0.32757714095846674,0.19578528279141041,-0.011193885038970662,0.02617963757434218,-0.19641256857432443,-0.09248827697420628,-0.11770729012355903,-0.1342289364952618,-0.15708365247633982,-0.1193543934323289,0.1018465340561526,-0.04075412520003159,0.023718813644615606,-0.0013372911699373212,-0.04690922305695931,-0.15441863850022408,0.09405225803598566,-0.020391742209761986,-0.011245939820913499,-0.027270442555695034,0.02448067836826093,1.0,0.4239211588444126,-0.2480667768131429,0.059464508938213055,-0.052810082538900835,0.0486658829975427,-0.046909223056959305,0.09405225803598564,0.07354275361018256,-0.06557748592611214,-0.06057945154002564,0.024370499982140824,-0.06192878123371512,0.2044118131221207,,-0.01340271415173208,0.08176694355821164,0.002348420278594114,-0.1876225041039509,-0.007737706390160692,0.11271440836204905,0.038172845439145,0.046590680399540785,,-0.12959960568991263
Quick Asset Turnover Rate,-0.03026783521691636,-0.02943640876694888,-0.03463764211728274,-0.19419522179404874,-0.19419748089656402,0.016183975379372276,0.00248122540139905,0.0015199202382585365,-0.040077072224741626,0.004800826360053355,0.1546302766748391,-0.02679143906729321,-0.09423407145680572,-0.032135584536185945,0.0345962572103073,-0.04125681683129494,-0.04114150489353159,-0.04144619026828543,-0.017209420241939673,-0.052190090108132324,0.2395573606059346,0.012590831590095665,-0.01738541186980588,-0.006773875748215887,-0.009386144973525868,0.0073493353217493175,0.008064863649019934,0.018885617803353377,0.016446400201431635,-0.07567028370350144,-0.013898728594622328,-0.051197576904387095,-0.21960325578637693,-0.2530964873846801,0.03731596406243887,0.17399722553533611,0.21336852234397968,-0.2133685223439795,-0.03380409636789165,0.1470219070540496,0.0746056897797155,0.013350634458287273,-0.011528369284113233,0.17476324183178923,0.2699460521802534,0.06527373518749556,-0.30008901444733266,-0.0012883517442456186,-0.05057254197183097,0.26464840615987084,0.16416390563536695,0.030294361696417756,0.030307052612143035,-0.21570391060180671,-0.22201672549346407,-0.08862428755201593,-0.23374943574745286,-0.2573337728650094,-0.1667634564646904,0.16692796468684837,-0.11045884274698509,0.08473571085726922,-0.041998173342574656,-0.04910208256622266,-0.14633036546631636,0.15465246573361632,-0.021203562354263874,-0.016708081580241296,-0.0315668105053045,0.002618436569027909,0.4239211588444126,1.0,-0.27067058764964635,0.15057012412943405,-0.07652255383856191,0.07266369323333675,-0.04910208256622265,0.15465246573361632,0.10639186332689107,-0.11061120801788904,-0.09065097989372829,-0.05692779096456389,-0.10750562142145303,0.2122922886344538,,-0.03315473511875062,0.07886081816825825,-0.061496314419497045,-0.1941918609216889,-0.022697760464454604,0.1784569334600965,0.0253213768303121,0.015314248784289622,,-0.19211214269120977
Working capitcal Turnover Rate,-0.0009492827921906087,0.04114796771939507,0.007528657850001852,0.3330488131218854,0.33565213150804607,-0.11582626181970353,-0.04514399914193025,-0.043553377707495664,0.12208724649712774,-0.06086459223136369,-0.14394494321449253,-0.07538615128460734,0.10737250200891511,0.05194521482051205,-0.06458098834792757,0.08715488761049169,0.08781481935772534,0.0888335163326718,0.053656992944430916,-0.024708448364594775,-0.2186775047913204,0.024624473275032692,0.04888137784172406,0.050110486434932336,-0.0035756868290686304,0.0143663195987924,0.01550905604102347,0.009444073987941302,-0.0569976935257785,0.15391901227483423,0.010292117042843833,-0.04959070651283468,0.6772648151331777,0.6067848599944307,-0.08440729300229806,-0.352751620631826,-0.4584074979612029,0.45840749796120284,0.19772552097496623,-0.29403891824071604,-0.15991274742189432,0.024311665647037746,0.04944827596575061,-0.09234918255924922,-0.2445499066091029,0.06594636126707772,0.04905120860474249,0.023522211384267605,-0.050398694537811185,-0.28302159993265785,-0.025349571854661395,0.0867257061241083,0.037385834619645356,0.6444227877989995,0.2538231977839429,0.3627938265510107,0.3878475525296583,0.6062172813563622,0.4592650852162842,-0.36950024687123695,0.11388980701250036,-0.00765889457418934,-0.017722432154179128,0.07089960535247343,0.5420920309348249,-0.3033305598308254,0.013488498193083152,0.03773867380600247,0.07974444104037456,0.015337673057239447,-0.2480667768131429,-0.27067058764964635,1.0,-0.1864877904637159,0.1407895529900146,-0.23998819433595406,0.07089960535247344,-0.3033305598308253,-0.2092499342601977,0.12965025956833331,0.1570416199959641,-0.02752883543940409,0.10614300670061909,-0.6444378922103874,,0.06307950264344829,-0.05643514151817085,0.07712007736361132,0.333050649590826,0.07358583199696958,-0.35164501328103737,-0.09771699627962013,-0.06226993765104467,,0.5350769645266412
Cash Turnover Rate,-0.04554681810592482,-0.04519449545239722,-0.044713301131825124,-0.09378507087773316,-0.09336419594939524,0.026575949412622132,-0.0003247393339823901,0.0013912222294872431,-0.05366902559813734,0.008387233242603296,0.04033010025902568,0.04851995209624058,-0.11002584833256279,-0.035277696419582276,0.030627822359712373,-0.06641502790146825,-0.06594010215129124,-0.06599309082651385,-0.04974014229414809,-0.06679620405233556,0.039125162282365324,-0.030592830072667162,-0.05242816153871668,0.019998376991134433,-0.003036590256997111,0.0054252887576315585,0.004003132486200767,0.0033984622427608397,0.05788957352232603,-0.07962682719454012,-0.03576040864228117,-0.035393884524470676,-0.196952508772121,-0.21452675475954872,0.03491615709192487,0.10545582748893288,0.1579389549282394,-0.15793895492823967,-0.0651376114882327,0.07773269909358752,0.053262453884711174,-0.02960633585732799,-0.04988476128120874,0.11882226096629439,0.053636464229117865,-0.025881878543439117,0.03255942401961877,0.01726950529472247,-0.022622905669011276,0.061556349550188086,0.020187680668414677,0.008038105238744826,-0.018200664112720435,-0.15333100391087362,-0.11828319226733847,-0.04902392861467472,-0.299642843619433,-0.20983923999585163,-0.2625716499012124,0.13897155857813048,-0.12035717124676064,0.06508314046514818,-0.017529295840278673,-0.018453128872811718,-0.08206277955822969,0.09899409522802068,-0.03454494385457216,-0.014554357393720178,-0.058489861957677323,-0.0028453145328854765,0.059464508938213055,0.15057012412943405,-0.1864877904637159,1.0,-0.1336268957779201,0.027005067654535562,-0.018453128872811725,0.09899409522802069,0.0522190964454813,-0.15436657901252426,-0.14997354914902256,-0.06600682891996602,-0.12380589814596907,0.11852974699552486,,-0.03993903548197895,-0.03531956669019231,-0.07558990811317852,-0.09378280491781475,-0.01633872154242423,0.10390023632512045,0.018601373525513998,0.02276124327887866,,-0.17422954549357045
Cash Flow to Sales,0.18535748745908132,0.1825016696608485,0.1816194480117005,0.12934500427133244,0.13176104923052917,0.18264766993620687,0.19570392208080728,0.18812514881484224,0.03970951192900381,0.18178947322355707,0.004922586408039019,-0.002224446378528824,0.21780441457104352,-0.01996560477794007,0.031938670733305315,0.10727003920256013,0.10708902326959917,0.1074267969648801,0.17088597668098482,0.19310012590571107,0.03378230328201354,0.15990095621730535,0.17577540182249146,0.05226175179402341,0.09383242540688169,0.09083824961574039,0.0935465440995814,0.0928026594633325,-0.08550770866222175,0.294068504191622,0.18150422588181012,0.19633108039032324,0.13723320250231302,0.16108426209463428,-0.009700382709839795,-0.06271487897661679,-0.06619278634534775,0.06619278634534781,0.10248700972374364,-0.07751381720357416,-0.015390238277752284,0.1583236083914921,0.1695533906386373,-0.04503984604234447,0.04786830700586157,0.01366742273004711,-0.06092769873514046,-0.012254051110088855,-0.02489667670894349,0.015994398239403528,-0.009567984168915368,0.10325154362732822,-0.08790700615921213,0.1884909597599577,0.2070471487470536,0.1597628997382949,0.39291436453279865,0.15450324160784387,0.23471630988674955,-0.03831020012568734,0.22284571701681125,-0.01738045046728106,0.02253350010584565,0.042852570462402796,0.15667684064134127,-0.04153786767595265,0.010969796995313467,0.11962288345898266,0.15116171079539362,-0.020787622421481654,-0.052810082538900835,-0.07652255383856191,0.1407895529900146,-0.1336268957779201,1.0,-0.11286526501892227,0.0428525704624028,-0.04153786767595265,-0.045919837393650485,0.8302769997326388,0.817228022466973,0.21393929213118323,0.7569107990589589,-0.14077671156506044,,0.1718420213978825,-0.028392108773486174,0.07261308853287836,0.12934746003555897,0.14301344477695624,-0.05584272438080394,-0.014666949575107125,-0.007535979339915971,,0.04126820716455761
Fixed Assets to Assets,-0.02062166707955222,-0.15393854039500682,-0.018893009210359118,-0.05387784653054961,-0.053803493600207385,-0.07728785017405775,-0.13543722591445886,-0.1308481008664656,-0.14076431956449112,-0.13121896725792134,-0.03440263842689835,0.026501736266290935,0.09735680484077208,-0.050582395394326726,-0.10542363687944788,-0.17421147360510703,-0.1740891663580074,-0.1740479157183268,-0.19029092894184535,0.05467116697920732,-0.29978534979731425,-0.14420152475441847,-0.197180017238233,0.006767692586451293,-0.03277063467046678,-0.03188171373378714,-0.033686104174368,-0.028469760468473607,0.03625288504040377,-0.10993798422615757,-0.05761931167505013,0.06618599058490368,-0.20167665756942532,-0.18455401533554863,0.053597692275563505,0.032380609161787144,0.06553795747383666,-0.06553795747383674,-0.4175050298377388,0.18367111786994167,-0.11048293259103631,-0.14423769418546228,-0.19640866507062574,-0.2990835745693318,-0.3426841021258017,0.017475782046691778,-0.0663637686690449,0.07445226506104435,0.5190280716878736,-0.26294059607729414,-0.35068358442222886,-0.2178539827787564,0.3527286100182665,-0.48509501962042334,-0.531205270672767,-0.6206954887480827,-0.2861087056527442,-0.18211588977575652,-0.10294768978519092,-0.1916732440750952,0.013492005569208598,-0.010417194690964644,-0.007623547914153822,-0.4412411280786415,-0.5356733080292367,-0.12020659834905156,-0.03850752279442198,-0.15001420251180822,-0.13977945357241095,-0.1837208907704085,0.0486658829975427,0.07266369323333675,-0.23998819433595406,0.027005067654535562,-0.11286526501892227,1.0,-0.4412411280786415,-0.12020659834905152,0.3574902379743215,-0.13692948750502354,-0.1099529347990647,0.08054976862303179,-0.13498445758295563,0.3401418296086426,,-0.1566312333551327,0.08729745259724016,-0.023453831233413092,-0.05388034828046034,-0.143020248079389,0.027515709568717135,0.07232088486530178,0.03632630896646217,,-0.08690413728314486
Current Liability to Liability,0.05455408196127115,0.08663600901048248,0.04946224535946787,0.05421693645317796,0.05577385485591464,0.05157476197011675,0.031074843981802908,0.030889849155750392,-0.04027508390761274,0.03883394388681793,-0.0034735173850629106,-0.0011730465905244773,-0.08939364683228739,0.004589998504909669,0.06591435257144429,0.03077890912816177,0.03051572731899649,0.030255436989133896,0.10051359514796475,0.009282812788847706,0.21717337633241485,0.14262025540811013,0.10144768221699471,0.028315643611006597,0.029074808836341413,0.012341357045001064,0.011178426516670696,0.017734858640371005,-0.041024316987383604,0.12322986093604583,0.06570525767011824,0.011132232056226335,0.023606139618568597,0.027031783160600006,-0.04792334131378783,-0.010566525336517826,-0.09235455813926692,0.09235455813926721,0.20159317357488762,-0.159217714412892,-0.1010069455411991,0.1419212234658143,0.09649883403974159,0.2873977027610722,0.3267223957349877,0.00957561421078792,0.036378888961455885,-0.025104013514432772,-0.2874039145131773,0.2359267055206529,0.1781718957445328,0.15114633122341806,-0.24001500387786343,0.2606713574415527,0.45985118088877236,0.5635751914811236,0.2571156897552826,0.023285744541448525,0.04630175887111566,0.4240624452717146,0.09824173616725555,-0.003200783566864843,0.016714735746196616,1.0,0.23528745609813737,0.2507902964424116,0.08243438339479803,0.051633412970894535,0.005234341417513699,0.21285463092834114,-0.046909223056959305,-0.04910208256622265,0.07089960535247344,-0.018453128872811725,0.0428525704624028,-0.4412411280786415,1.0,0.25079029644241163,-0.6234031972890556,0.08330032335469814,0.07571956466301219,0.014188904044695526,0.085278011864359,-0.06516922508142155,,0.08758167890924021,-0.2155492000537084,-0.039377845576306976,0.0542153163237781,0.07368295109994108,-0.0165914121122416,-0.043973959310456855,-0.032025268793255866,,0.1536175023125947
Current Liability to Equity,-0.25588097363189405,-0.23740867203368374,-0.26115642819475005,-0.2692641346843143,-0.26911113452488816,-0.11396409254027574,-0.1762343478755876,-0.17539692942111534,-0.1953105092356989,-0.16891559915646628,0.12112009449512429,-0.06668100094591199,-0.32499626712822643,-0.05592491348529738,-0.005345093844068123,-0.2331928760081228,-0.23438242578809446,-0.23446485600885258,-0.17337939704274102,-0.20941162319396633,0.40341525085354846,-0.06344041052280322,-0.1673343463558303,0.013354884311621547,-0.01880706919601465,-0.08767999117493396,-0.08829650838840343,-0.07011773031118791,-0.0947761441693103,-0.05756643667035798,-0.04044690184279118,-0.19459900352526127,-0.42375751217417246,-0.4046714885866326,0.08309421451615391,0.9230214575252493,0.8214698420850638,-0.8214698420850637,-0.013320732608408142,0.7691158611819882,0.08572491571746972,-0.06254219062071782,-0.16514607869126405,0.8262343414240705,0.2998912086344815,0.11611479730721619,0.01867994068006277,-0.05184580267983817,-0.09576031106352531,0.5757293803512185,0.29182775089865,0.024167896212763405,0.06164122834159569,-0.3550735771940203,0.08713329064261303,0.30314251203751413,-0.21633580867727567,-0.4122508437215966,-0.21740847216114553,0.8912246436329834,-0.3015795299971981,0.1168336241068607,0.007109686560011766,0.25079029644241163,-0.16835153256101487,1.0,0.024322667286440985,-0.26427273105883387,-0.2045897982868035,0.07605595886873345,0.09405225803598564,0.15465246573361632,-0.3033305598308253,0.09899409522802069,-0.04153786767595265,-0.12020659834905152,0.25079029644241163,1.0,0.21661537554840218,-0.037354268452418626,-0.07278706194178401,-0.2666586584396343,-0.018245494108592684,0.47317960338441856,,-0.2717436111688633,-0.014493104862219884,-0.18465206468842005,-0.2692667607418519,-0.29808003877922773,0.9403975011257348,0.0868584963997201,0.04448869132670304,,-0.4975913044998015
Equity to Long-term Liability,-0.13747503805737474,-0.18121523966237826,-0.1348292466811049,-0.18447488133708453,-0.18435026481566905,-0.10115468549342113,-0.14190255098138477,-0.1373317790950237,-0.1408955498444652,-0.13468279063429964,0.0386639566197418,-0.00137388045421857,-0.13375403694545965,-0.027898578444819112,-0.10571070909048842,-0.14313557037103494,-0.14338565717736163,-0.1432549140645485,-0.1674849195484184,-0.07905496377183097,0.04150525905106444,-0.10833161713854024,-0.17281490389590146,-0.005421657364440958,-0.01539740941675915,-0.06107043296684565,-0.05969224987101141,-0.0463594801410871,0.0019896261677092215,-0.11445281371150584,-0.06222814776989852,-0.06862283969247988,-0.24996675624778403,-0.24534883650561357,0.09274758668172427,0.4772891934779375,0.5178176399113094,-0.5178176399113098,-0.15442070851032783,0.6197312697560445,0.12254254942877842,-0.10814441586327352,-0.16812616971103195,0.13182743055829935,-0.1002015758918829,-0.0063911649770754695,-0.015919783792707042,0.018305093041956887,0.20444002721738008,0.0824985794072603,-0.013212354704060255,-0.12660382520038402,0.20301584153174754,-0.323138212943833,-0.2836760131642318,-0.27638740800988504,-0.2528646537602838,-0.24505354390346498,-0.15675506342328002,0.05906574789961856,-0.20447692868978548,0.02994190097886863,0.014852725067860813,-0.6234031972890556,-0.23034646680987522,0.21661537554840218,-0.07809666918670713,-0.17461484135104482,-0.15555484980321538,-0.10443273678398199,0.07354275361018256,0.10639186332689107,-0.2092499342601977,0.0522190964454813,-0.045919837393650485,0.3574902379743215,-0.6234031972890556,0.21661537554840218,1.0,-0.07423824296351685,-0.07456116148744095,-0.11976767621247454,-0.0774994170278248,0.31271928998528853,,-0.20755606932443565,0.2125214204238183,-0.02732074423234781,-0.1844767823978946,-0.22288427949958936,0.4904963293540797,0.0831810796686404,0.05558321169189863,,-0.3652239344142611
Cash Flow to Total Assets,0.2534228204728979,0.2500592010457191,0.24985924361475087,0.1442164048439781,0.14442825654637942,0.15972737094453732,0.15506826585468472,0.151383294326765,0.03162736567404965,0.15227052476999103,0.007021845220616054,-0.01115291733479716,0.2561133337603266,-0.018391697658144985,0.0323967876044634,0.1453068678377077,0.14510678995756623,0.14521521309164656,0.24749646670733505,0.2990427823844002,0.08910431183160644,0.25144550643642843,0.2533513513894561,0.06958981137211062,0.12851112665999107,0.0988786387297527,0.10064139814598912,0.11387260933943351,-0.10624963894234066,0.3732154201299222,0.2626572497291776,0.3000321536953789,0.14971808400547534,0.17697298211150855,-0.02220807116843375,-0.06580034292916637,-0.07297922334199763,0.07297922334199758,0.12476261054235376,-0.11033858832708185,-0.04575643480746103,0.24856858277470972,0.24120427233219432,-0.04637871085878017,0.11693297794000987,0.010348213810036064,-0.08469369091548638,-0.01875566628324481,-0.05420082602238449,0.061776521683681695,0.01095296169356764,0.13411003846915645,-0.08085013944576132,0.24370105969872624,0.27996965897973536,0.22245586689778993,0.500984196656559,0.16927311652637797,0.2461046442645732,-0.025794710358682717,0.28619368587786664,-0.03117710779639728,0.033809254255274056,0.08330032335469814,0.21440701226804781,-0.037354268452418626,-0.00748753997137468,0.15413259428141787,0.1616252286692554,-0.0016702013165248491,-0.06557748592611214,-0.11061120801788904,0.12965025956833331,-0.15436657901252426,0.8302769997326388,-0.13692948750502354,0.08330032335469814,-0.037354268452418626,-0.07423824296351685,1.0,0.8648758370126806,0.3045060397628221,0.9453343809847133,-0.15851432172046545,,0.22870100029111112,-0.038972794529066455,0.061243867459487004,0.14421868668063836,0.20018469078743756,-0.06121042313760215,-0.025853124127052225,-0.0072677180190868435,,0.047908263076164324
